player_id,player_name,plateAppearances,hits,homeRuns,rbi,baseOnBalls,strikeOuts,avg,obp,slg,ops
694388,Joey Loperfido,13,3,0,1,2,3,0.273,0.385,0.273,0.658
621028,Kevin Newman,13,3,0,1,2,3,0.273,0.385,0.364,0.749
592663,J.T. Realmuto,14,3,0,0,2,3,0.273,0.429,0.364,0.793
677587,Brayan Rocchio,12,3,1,2,1,0,0.273,0.333,0.545,0.878
800473,Jefferson Rojas,11,3,2,5,0,2,0.273,0.273,0.818,1.091
669477,Casey Schmitt,14,3,0,1,3,2,0.273,0.429,0.273,0.702
678010,Nick Schnell,12,3,0,0,1,5,0.273,0.333,0.455,0.788
683146,Brett Baty,17,4,0,2,2,3,0.267,0.353,0.333,0.686
680776,Jarren Duran,19,4,0,0,4,5,0.267,0.421,0.267,0.688
641658,Garrett Hampson,15,4,1,1,0,4,0.267,0.267,0.467,0.734
683766,Christian Koss,16,4,1,2,1,4,0.267,0.313,0.467,0.78
516782,Starling Marte,17,4,0,0,2,4,0.267,0.353,0.333,0.686
691777,Max Muncy,16,4,2,4,1,5,0.267,0.313,0.733,1.046
593871,Jorge Polanco,18,4,0,2,2,1,0.267,0.333,0.267,0.6
663728,Cal Raleigh,16,4,0,3,0,6,0.267,0.313,0.467,0.78
624641,Edmundo Sosa,15,4,0,1,0,2,0.267,0.267,0.333,0.6
677950,Alek Thomas,17,4,2,5,1,4,0.267,0.353,0.733,1.086
678662,Ezequiel Tovar,17,4,2,4,2,5,0.267,0.353,0.667,1.02
663656,Kyle Tucker,18,4,1,2,2,3,0.267,0.353,0.533,0.886
686894,Joey Wiemer,17,4,2,6,2,1,0.267,0.353,0.8,1.153
668227,Randy Arozarena,23,5,2,5,3,6,0.263,0.391,0.579,0.97
650859,Luis Rengifo,20,5,2,2,1,2,0.263,0.3,0.632,0.932
668715,Spencer Steer,20,5,1,3,1,3,0.263,0.3,0.579,0.879
702284,Cole Young,20,5,2,6,1,4,0.263,0.3,0.632,0.932
656180,Riley Adams,4,1,0,2,0,2,0.25,0.25,0.25,0.5
682634,Kevin Alcántara,17,4,1,3,1,4,0.25,0.294,0.5,0.794
624413,Pete Alonso,22,5,0,0,2,5,0.25,0.318,0.35,0.668
